age,watch_hours,last_login_days,monthly_fee,number_of_profiles,avg_watch_time_per_day,gender_Male,gender_Other,subscription_type_Premium,subscription_type_Standard,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
0.47246160065247556,-0.9220386505944546,0.9034082458946879,0.08230079747042975,1.3925190462572816,-0.3145199362996167,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.659308397164198,-0.8125237478846092,-1.596864602963914,-1.2724448399029034,1.3925190462572816,-0.07750347216894461,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.7549211253631849,1.3735295426413747,-1.596864602963914,0.08230079747042975,-0.020309409044969903,3.054760261496399,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
-1.2071147612636914,-0.6427332010476395,-0.630850093177636,-1.2724448399029034,-0.020309409044969903,-0.2488846077711229,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1.2476506907676295,1.6375538429728624,-0.8581476248920543,-1.2724448399029034,0.6861048186061559,0.381943827530512,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
-0.9487183978919734,-0.2131631175501064,0.5056375653944558,-1.2724448399029034,1.3925190462572816,-0.23794538634970727,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-0.43192567114853747,-0.9398666580123364,0.39198879953724663,1.166097307369096,0.6861048186061559,-0.3181663434400886,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.10893021693388995,-0.20382463747407312,-1.4263914541781002,1.166097307369096,1.3925190462572816,0.23608754191163692,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1.1830515999247,-0.852424526391297,-0.7444988590348451,-1.2724448399029034,-0.7267236366960957,-0.2889950863163136,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.21406523728075755,-0.8795910138852121,1.3580033093235246,0.08230079747042975,-1.4331378643472215,-0.3145199362996167,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
-1.2071147612636914,0.09076196128806924,-0.28990379560600843,0.08230079747042975,1.3925190462572816,-0.14313880069743845,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.21406523728075755,-0.5247287709959456,-1.1422695395350773,1.166097307369096,-0.020309409044969903,-0.14313880069743845,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.7308579640241936,-0.6138688080853547,1.2443545434663155,1.166097307369096,-0.7267236366960957,-0.2926414934567855,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.17352930777681944,3.16227295356885,0.9602326288232925,-1.2724448399029034,0.6861048186061559,0.050120777747571114,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0.6662588731812641,-0.41012015188099116,1.2443545434663155,-1.2724448399029034,1.3925190462572816,-0.27440945775442604,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0.6662588731812641,-0.1537364261571671,1.4716520751807338,0.08230079747042975,1.3925190462572816,-0.25982382919253855,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1.3122497816105592,-0.9551478072276637,-1.6536889858925186,1.166097307369096,-0.020309409044969903,-0.25982382919253855,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.34326341896661655,3.5791087460536097,1.4148276922521292,-1.2724448399029034,-0.020309409044969903,0.02824233490473983,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.47246160065247556,-0.8795910138852121,-1.4832158371067048,0.08230079747042975,0.6861048186061559,-0.23065257206876352,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1184525090817705,1.6001999226687293,1.6989496068951522,-1.2724448399029034,-0.7267236366960957,-0.13949239355696655,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.30272748946267847,3.8711484866131975,-0.630850093177636,0.08230079747042975,1.3925190462572816,0.7210596915943968,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.537060691495405,0.7818094869145357,0.1646912678228283,-1.2724448399029034,-0.7267236366960957,-0.0993819150117759,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.2476506907676295,1.3141028512484354,-0.6876744761062406,0.08230079747042975,-0.020309409044969903,0.1959770633664462,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.9246552365529821,0.8556683747886176,0.8465838629660833,-1.2724448399029034,0.6861048186061559,-0.1504316149783822,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
-0.9487183978919734,-0.4636041741346366,-1.1990939224636818,0.08230079747042975,-0.020309409044969903,-0.0993819150117759,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.530110215478339,-0.2275953140312488,-0.11943064682019464,-1.2724448399029034,-0.7267236366960957,-0.20877412922593228,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1.1184525090817705,-0.9118512177842364,-1.3695670712494956,1.166097307369096,-1.4331378643472215,-0.2780558648948979,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.2786643281236871,-0.5892491787939941,-0.630850093177636,0.08230079747042975,0.6861048186061559,-0.23794538634970727,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.2071147612636914,0.5780608307101719,1.4148276922521292,-1.2724448399029034,0.6861048186061559,-0.2014813149449885,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
-0.17352930777681944,-0.3277717366650609,0.05104250196561912,-1.2724448399029034,0.6861048186061559,-0.2342989792092354,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.6016597823383346,-0.3184332565890276,-1.7105133688211231,-1.2724448399029034,-0.020309409044969903,2.536970447549392,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.5611238528343965,0.2520629807831904,0.8465838629660833,1.166097307369096,-0.020309409044969903,-0.20512772208546037,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
-0.49652476199146695,1.1723277446395657,0.9034082458946879,1.166097307369096,1.3925190462572816,-0.12490676499507904,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
-0.8195202162061145,-0.6605612084655214,0.5056375653944558,1.166097307369096,-1.4331378643472215,-0.2853486791758417,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
-1.659308397164198,-0.9610904763669577,-0.5740257102490314,0.08230079747042975,-1.4331378643472215,-0.3181663434400886,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.3122497816105592,0.19518314759280558,0.7329350971088742,0.08230079747042975,-1.4331378643472215,-0.20512772208546037,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.43192567114853747,-0.06120057813101865,-1.6536889858925186,0.08230079747042975,1.3925190462572816,1.6581863266956691,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.49652476199146695,1.500872452769102,0.27834003368003746,-1.2724448399029034,0.6861048186061559,-0.026453772202338313,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1.1830515999247,-0.47973427608414865,-0.8013232419634497,1.166097307369096,0.6861048186061559,-0.19418850066404475,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-1.5947093063212685,-0.6537695865920425,0.1646912678228283,-1.2724448399029034,-1.4331378643472215,-0.2817022720353698,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-1.3363129429495504,-0.06969010547286711,-0.4035525614632176,0.08230079747042975,-0.020309409044969903,-0.15772442925932595,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5611238528343965,-0.13760632420765487,-0.9717963907492635,1.166097307369096,1.3925190462572816,-0.06291784360705713,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
-0.8195202162061145,-0.9661841927720666,-0.8013232419634497,0.08230079747042975,-1.4331378643472215,-0.3181663434400886,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.271713852106621,1.20458794853859,-1.2559183053922864,-1.2724448399029034,-0.020309409044969903,0.7210596915943968,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.5947093063212685,-0.2590065651960883,-1.3695670712494956,0.08230079747042975,-0.020309409044969903,0.12304892055700867,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.570646144982277,-0.5077497163122486,0.619286331251665,1.166097307369096,-1.4331378643472215,-0.27440945775442604,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.4009120337924799,0.18584466751677217,-1.7105133688211231,0.08230079747042975,-0.7267236366960957,4.7029362889896875,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-0.43192567114853747,-0.2233505503603245,0.6761107141802696,1.166097307369096,-1.4331378643472215,-0.24523820063065105,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
-1.0779165795778325,5.737146596351494,-1.028620773677868,1.166097307369096,-0.7267236366960957,1.8988491979668132,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.34326341896661655,-0.534067251071979,0.7897594800374788,-1.2724448399029034,-0.020309409044969903,-0.2780558648948979,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.5611238528343965,-0.20297568473988828,-0.2330794126774038,-1.2724448399029034,-0.7267236366960957,-0.19783490780451662,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1.6352452358252065,2.6427138802477224,1.2443545434663155,0.08230079747042975,-0.020309409044969903,-0.026453772202338313,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.9892543273959116,-0.7649823947702576,1.3580033093235246,-1.2724448399029034,0.6861048186061559,-0.30358071487820104,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1830515999247,0.2724378464036268,0.5624619483230604,0.08230079747042975,1.3925190462572816,-0.19054209352357285,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0.795457054867123,-0.8532734791254819,-1.1422695395350773,1.166097307369096,-0.020309409044969903,-0.27076305061395417,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.08486705559489856,-0.691123506896176,-1.5400402200353094,1.166097307369096,-0.020309409044969903,-0.008221736499978947,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.49652476199146695,1.9533642600896262,-0.630850093177636,0.08230079747042975,-0.020309409044969903,0.3090156847210745,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1.6352452358252065,0.8437830365100296,-1.312742688320891,-1.2724448399029034,-0.020309409044969903,0.6590707702063748,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.1830515999247,-0.6155667135537244,0.8465838629660833,1.166097307369096,-0.020309409044969903,-0.2889950863163136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1.2476506907676295,0.29111480655569333,-1.0854451566064727,1.166097307369096,-0.7267236366960957,0.13398814197842432,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1.570646144982277,0.33695825420167524,1.30117892639492,1.166097307369096,-0.020309409044969903,-0.21606694350687602,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.0779165795778325,1.572184482440629,-1.5400402200353094,1.166097307369096,-0.020309409044969903,2.4239318261947638,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
-1.142515670420762,0.2766826100745509,-0.2330794126774038,-1.2724448399029034,0.6861048186061559,-0.12126035785460715,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
-0.5611238528343965,-0.6741444522124789,0.6761107141802696,0.08230079747042975,-1.4331378643472215,-0.2926414934567855,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
-0.9487183978919734,-0.7123473252507971,1.3580033093235246,0.08230079747042975,-0.7267236366960957,-0.2999343077377292,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.4078625098095461,-0.5934939424649184,-1.3695670712494956,1.166097307369096,0.6861048186061559,-0.0811498793094165,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1.699844326668136,0.6060762709382721,0.619286331251665,1.166097307369096,0.6861048186061559,-0.15772442925932595,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0.21406523728075755,-0.38804738079218515,0.7897594800374788,1.166097307369096,1.3925190462572816,-0.2634702363330104,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.21406523728075755,1.1528018317533144,-1.6536889858925186,1.166097307369096,1.3925190462572816,4.269013839273534,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.3768488724534886,-0.7811124967197698,-0.2330794126774038,-1.2724448399029034,-0.020309409044969903,-0.2889950863163136,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0.08486705559489856,-0.30060524917114567,1.3580033093235246,1.166097307369096,-0.020309409044969903,-0.2671166434734823,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
-1.2071147612636914,-0.49756228350203047,0.39198879953724663,0.08230079747042975,-1.4331378643472215,-0.2671166434734823,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
-1.142515670420762,1.2275096723615808,0.6761107141802696,1.166097307369096,0.6861048186061559,-0.0993819150117759,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1.1830515999247,-0.4033285300075124,-1.5400402200353094,-1.2724448399029034,-0.7267236366960957,0.3017228704401307,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.49652476199146695,-0.7157431361875365,-0.4035525614632176,0.08230079747042975,1.3925190462572816,-0.27440945775442604,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.43192567114853747,-0.4347397811723518,-0.5172013273204268,-1.2724448399029034,-0.020309409044969903,-0.21606694350687602,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.3363129429495504,-0.427948159298873,-0.17625502974879922,1.166097307369096,-0.020309409044969903,-0.23794538634970727,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0.9892543273959116,-0.5043539053755093,0.39198879953724663,-1.2724448399029034,-0.7267236366960957,-0.2671166434734823,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1.2476506907676295,1.2767489309443019,0.05104250196561912,0.08230079747042975,-0.7267236366960957,-0.019160957921394592,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.23812839861974894,1.3302329531979475,-0.346728178534613,-1.2724448399029034,-1.4331378643472215,0.07564562773087428,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
